,reporting_type,ring_id,dt,time,layer_1_vout,layer_1_concentration,layer_1_setpoint,layer_2_vout,layer_2_concentration,layer_2_setpoint,wind_speed,wind_direction,sector,O3_on,leaf_wetness,file_source,number_of_records,Range_flag,evaluator,replacement_value,explanation
358720,M,3,8/10/2019,22:09:14,0,1021,600,0,0,0,0,314,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358727,M,3,8/10/2019,22:16:14,0,1007,600,0,0,0,0,239,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358747,M,3,8/10/2019,22:36:14,0,1056,600,0,0,0,0,196,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358748,M,3,8/10/2019,22:37:14,0,1049,600,0,0,0,0,195,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358749,M,3,8/10/2019,22:38:14,0,1033,600,0,0,0,0,195,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358750,M,3,8/10/2019,22:39:14,0,1054,600,0,0,0,0,196,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358751,M,3,8/10/2019,22:40:14,0,1051,600,0,0,0,0,196,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358752,M,3,8/10/2019,22:41:14,0,1059,600,0,0,0,0,196,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358753,M,3,8/10/2019,22:42:14,0,1033,600,0,0,0,0,196,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358754,M,3,8/10/2019,22:43:14,0,1035,600,0,0,0,0,196,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358755,M,3,8/10/2019,22:44:14,0,1014,600,0,0,0,0,196,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358756,M,3,8/10/2019,22:45:14,0,1009,600,0,0,0,0,198,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358757,M,3,8/10/2019,22:46:14,0,1052,600,0,0,0,0,249,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358758,M,3,8/10/2019,22:47:14,0,1031,600,0,0,0,0,249,5,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358759,M,3,8/10/2019,22:48:14,0,1052,600,0,0,0,0,233,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358760,M,3,8/10/2019,22:49:14,0,1092,600,0,0,0,0,234,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358761,M,3,8/10/2019,22:50:14,0,1110,600,0,0,0,0,189,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358762,M,3,8/10/2019,22:51:14,0,1121,600,0,0,0,0,189,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358763,M,3,8/10/2019,22:52:14,0,1142,600,0,0,0,0,198,5,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358764,M,3,8/10/2019,22:53:14,0,1138,600,0,0,0,0,199,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358765,M,3,8/10/2019,22:54:14,0,1080,600,0,0,0,0,200,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358766,M,3,8/10/2019,22:55:14,0,1125,600,0,0,0,0,214,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358767,M,3,8/10/2019,22:56:14,0,1154,600,0,0,0,0,213,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358768,M,3,8/10/2019,22:57:14,0,1155,600,0,0,0,0,214,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358769,M,3,8/10/2019,22:58:14,0,1191,600,0,0,0,0,213,5,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358770,M,3,8/10/2019,22:59:14,0,1150,600,0,0,0,0,212,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358771,M,3,8/10/2019,23:00:14,0,1127,600,0,0,0,0,212,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358772,M,3,8/10/2019,23:01:14,0,1057,600,0,0,0,0,212,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358773,M,3,8/10/2019,23:02:14,0,1085,600,0,0,0,0,163,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358774,M,3,8/10/2019,23:03:14,0,1187,600,0,0,0,0,164,5,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358775,M,3,8/10/2019,23:04:14,0,1162,600,0,0,0,0,164,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358776,M,3,8/10/2019,23:05:14,0,1176,600,0,0,0,0,164,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358777,M,3,8/10/2019,23:06:14,0,1175,600,0,0,0,0,158,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358778,M,3,8/10/2019,23:07:14,0,1175,600,0,0,0,0,142,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358779,M,3,8/10/2019,23:08:14,0,1158,600,0,0,0,0,143,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358780,M,3,8/10/2019,23:09:14,0,1118,600,0,0,0,0,143,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358781,M,3,8/10/2019,23:10:14,0,1157,600,0,0,0,0,99,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358782,M,3,8/10/2019,23:11:14,0,1168,600,0,0,0,0,77,5,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358783,M,3,8/10/2019,23:12:14,0,1122,600,0,0,0,0,72,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358784,M,3,8/10/2019,23:13:14,0,1131,600,0,0,0,0,70,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358785,M,3,8/10/2019,23:14:14,0,1102,600,0,0,0,0,65,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358786,M,3,8/10/2019,23:15:14,0,1019,600,0,0,0,0,64,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358787,M,3,8/10/2019,23:16:14,0,1061,600,0,0,0,0,60,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358788,M,3,8/10/2019,23:17:14,0,1077,600,0,0,0,0,68,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358789,M,3,8/10/2019,23:18:14,0,1078,600,0,0,0,0,82,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358790,M,3,8/10/2019,23:19:14,0,1055,600,0,0,0,0,95,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358791,M,3,8/10/2019,23:20:14,0,1004,600,0,0,0,0,135,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358792,M,3,8/10/2019,23:21:14,0,1063,600,0,0,0,0,135,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358793,M,3,8/10/2019,23:22:14,0,1077,600,0,0,0,0,135,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358794,M,3,8/10/2019,23:23:14,0,1072,600,0,0,0,0,134,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358795,M,3,8/10/2019,23:24:14,0,1056,600,0,0,0,0,135,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358796,M,3,8/10/2019,23:25:14,0,1118,600,0,0,0,0,134,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358797,M,3,8/10/2019,23:26:14,0,1151,600,0,0,0,0,135,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358798,M,3,8/10/2019,23:27:14,0,1174,600,0,0,0,0,136,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358799,M,3,8/10/2019,23:28:14,0,1185,600,0,0,0,0,181,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358800,M,3,8/10/2019,23:29:14,0,1190,600,0,0,0,0,182,5,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358801,M,3,8/10/2019,23:30:14,0,1130,600,0,0,0,0,181,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358802,M,3,8/10/2019,23:31:14,0,1104,600,0,0,0,0,182,5,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358803,M,3,8/10/2019,23:32:14,0,1159,600,0,0,0,0,182,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358804,M,3,8/10/2019,23:33:14,0,1156,600,0,0,0,0,182,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358805,M,3,8/10/2019,23:34:14,0,1162,600,0,0,0,0,182,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358806,M,3,8/10/2019,23:35:14,0,1171,600,0,0,0,0,229,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358807,M,3,8/10/2019,23:36:14,0,1169,600,0,0,0,0,227,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358808,M,3,8/10/2019,23:37:14,0,1143,600,0,0,0,0,224,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358809,M,3,8/10/2019,23:38:14,0,1165,600,0,0,0,0,224,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358810,M,3,8/10/2019,23:39:14,0,1174,600,0,0,0,0,224,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358811,M,3,8/10/2019,23:40:14,0,1172,600,0,0,0,0,225,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358812,M,3,8/10/2019,23:41:14,0,1149,600,0,0,0,0,225,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358813,M,3,8/10/2019,23:42:14,0,1123,600,0,0,0,0,225,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358814,M,3,8/10/2019,23:43:14,0,1144,600,0,0,0,0,225,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358815,M,3,8/10/2019,23:44:14,0,1166,600,0,0,0,0,225,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358816,M,3,8/10/2019,23:45:14,0,1130,600,0,0,0,0,225,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358817,M,3,8/10/2019,23:46:14,0,1094,600,0,0,0,0,224,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358818,M,3,8/10/2019,23:47:14,0,1090,600,0,0,0,0,225,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358819,M,3,8/10/2019,23:48:14,0,1070,600,0,0,0,0,225,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358820,M,3,8/10/2019,23:49:14,0,1120,600,0,0,0,0,225,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358821,M,3,8/10/2019,23:50:14,0,1146,600,0,0,0,0,224,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358822,M,3,8/10/2019,23:51:14,0,1150,600,0,0,0,0,212,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358823,M,3,8/10/2019,23:52:14,0,1140,600,0,0,0,0,203,5,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358824,M,3,8/10/2019,23:53:14,0,1090,600,0,0,0,0,200,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358825,M,3,8/10/2019,23:54:14,0,1105,600,0,0,0,0,192,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358826,M,3,8/10/2019,23:55:14,0,1130,600,0,0,0,0,202,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358827,M,3,8/10/2019,23:56:14,0,1119,600,0,0,0,0,214,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358828,M,3,8/10/2019,23:57:14,0,1131,600,0,0,0,0,216,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358829,M,3,8/10/2019,23:58:14,0,1154,600,0,0,0,0,216,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358830,M,3,8/10/2019,23:59:14,0,1171,600,0,0,0,0,214,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv,1437,layer_1_concentration,,,
358831,M,3,8/11/2019,0:00:14,0,1167,600,0,0,0,0,214,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358832,M,3,8/11/2019,0:01:14,0,1176,600,0,0,0,0,218,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358833,M,3,8/11/2019,0:02:14,0,1189,600,0,0,0,0,220,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358834,M,3,8/11/2019,0:03:14,0,1183,600,0,0,0,0,220,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358835,M,3,8/11/2019,0:04:14,0,1165,600,0,0,0,0,208,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358836,M,3,8/11/2019,0:05:14,0,1149,600,0,0,0,0,202,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358837,M,3,8/11/2019,0:06:14,0,1094,600,0,0,0,0,200,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358838,M,3,8/11/2019,0:07:14,0,1042,600,0,0,0,0,198,5,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358839,M,3,8/11/2019,0:08:14,0,1060,600,0,0,0,0,191,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358840,M,3,8/11/2019,0:09:14,0,1136,600,0,0,0,0,200,5,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358841,M,3,8/11/2019,0:10:14,0,1130,600,0,0,0,0,200,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358842,M,3,8/11/2019,0:11:14,0,1071,600,0,0,0,0,200,5,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358843,M,3,8/11/2019,0:12:14,0,1065,600,0,0,0,0,200,5,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358844,M,3,8/11/2019,0:13:14,0,1096,600,0,0,0,0,200,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358845,M,3,8/11/2019,0:14:14,0,1085,600,0,0,0,0,200,5,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358846,M,3,8/11/2019,0:15:14,0,1091,600,0,0,0,0,200,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358847,M,3,8/11/2019,0:16:14,0,1106,600,0,0,0,0,200,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358848,M,3,8/11/2019,0:17:14,0,1115,600,0,0,0,0,201,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358849,M,3,8/11/2019,0:18:14,0,1102,600,0,0,0,0,200,5,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358850,M,3,8/11/2019,0:19:14,0,1112,600,0,0,0,0,200,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358851,M,3,8/11/2019,0:20:14,0,1136,600,0,0,0,0,200,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358852,M,3,8/11/2019,0:21:14,0,1142,600,0,0,0,0,200,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358853,M,3,8/11/2019,0:22:14,0,1150,600,0,0,0,0,202,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358854,M,3,8/11/2019,0:23:14,0,1168,600,0,0,0,0,200,5,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358855,M,3,8/11/2019,0:24:14,0,1176,600,0,0,0,0,208,5,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358856,M,3,8/11/2019,0:25:14,0,1185,600,0,0,0,0,211,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358857,M,3,8/11/2019,0:26:14,0,1183,600,0,0,0,0,217,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358858,M,3,8/11/2019,0:27:14,0,1192,600,0,0,0,0,226,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358859,M,3,8/11/2019,0:28:14,0,1192,600,0,0,0,0,235,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358860,M,3,8/11/2019,0:29:14,0,1158,600,0,0,0,0,235,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358861,M,3,8/11/2019,0:30:14,0,1160,600,0,0,0,0,222,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358862,M,3,8/11/2019,0:31:14,0,1121,600,0,0,0,0,215,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358863,M,3,8/11/2019,0:32:14,0,1054,600,0,0,0,0,204,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358864,M,3,8/11/2019,0:33:14,0,1092,600,0,0,0,0,198,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358865,M,3,8/11/2019,0:34:14,0,1087,600,0,0,0,0,197,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358866,M,3,8/11/2019,0:35:14,0,1039,600,0,0,0,0,194,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358867,M,3,8/11/2019,0:36:14,0,1039,600,0,0,0,0,192,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358868,M,3,8/11/2019,0:37:14,0,1039,600,0,0,0,0,198,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
358869,M,3,8/11/2019,0:38:14,0,1087,600,0,0,0,0,216,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081119.csv,1438,layer_1_concentration,,,
